N,E,Elev (m),Acc (m),aquifer,depth (ft),Results,water temp ©,pH,EC (uS/cm),TDS (mg/L),turb (NTU),TLF1 (ppb),TLF2 (ppb),TLF3 (ppb),CDOM1 (ppb),CDOM2 (ppb),CDOM3 (ppb),TLF_Avg (ppb),CDOM_Avg (ppb),TLF:CDOM,E.coli (MPN/100mL),DOC (mg/L)
1.066306508,-0.797138654,1.292856852,-1.719345712,deep,60,unknown,-0.631204398,0.453280626,0.810313361,-0.794182453,-2.785824838,2.082738851,0.258640305,-0.944038203,0.286355708,-0.461150056,-0.04556868,1.404587655,1.942946378,-0.422938971,-1.089350255,1.802823979
0.482032852,0.557742264,0.710689831,2.755811143,shallow,280,safe,-0.354644595,-0.322381711,-0.140791844,1.73334226,0.627783433,0.598228747,0.52794609,-0.937683129,0.330296388,1.458196109,-0.683382614,-1.167619285,0.696979348,1.484530783,2.690828787,1.294208508
-0.819788912,1.36378001,0.686774703,0.389108927,shallow,180,unsafe,-0.048303726,1.716251483,-0.534993595,-0.022976397,-0.081025349,0.095933979,1.043410224,1.022990891,0.462408569,-0.141750539,0.673301698,0.886920552,-0.351267913,-0.2706603,-1.133458713,1.011524287
-1.121443559,2.350767952,1.158338426,0.034608994,shallow,280,safe,-1.016326966,1.971259972,1.031311999,-0.027593154,3.293399448,0.71989271,-1.073129674,-0.116013922,-0.315491669,-0.867826019,0.690312326,0.50845297,-0.371376765,1.572809643,0.715159168,-1.124827196
-0.355418168,0.291993367,-0.563295658,0.305799353,deep,250,unknown,-1.626630275,-0.19038438,0.132836278,-0.46376956,0.520981346,0.268658741,-1.872992453,-1.366480381,0.525682768,-0.765600346,-1.718581066,-0.199667403,-0.307127145,-0.648653877,1.258992605,1.661728759
-0.489815126,-0.830396014,-0.291232035,0.890657061,deep,120,unknown,0.142968986,1.146566132,0.100476437,1.14302849,0.26803816,1.039657701,-1.769473183,-1.149037041,-2.373700948,0.363795523,1.270395788,1.936205337,-0.613429177,0.542495189,-0.917069478,1.54794936
-0.7773293,2.353962718,-0.160929068,-0.323816948,shallow,250,unsafe,-2.490857449,1.373616295,-1.02206676,0.866536456,0.548066683,-1.465248374,-0.057574725,-0.174395253,-1.003266973,-0.738245647,-0.664466586,-0.484011721,-0.081336292,-1.155354149,1.745849995,0.061082092
-0.288787278,0.636013225,1.041684157,0.83309133,shallow,unknown,unknown,-0.042775576,-0.313975691,-0.977244668,0.346103321,-0.370229198,2.437060934,-2.437897808,1.540285792,3.090169003,-0.27941997,-1.417243139,-0.64838158,-0.008711918,0.589617018,0.765583253,-0.538769486
1.026099594,-0.800553869,-1.145332167,0.544360519,deep,650,safe,1.567269855,-0.989015726,-1.953157232,0.266945322,-0.894591085,0.798328015,-0.020295123,-0.111359306,1.026501178,-1.661559109,-0.004532775,0.553326387,0.29329541,0.683159964,-0.393596049,1.896689388
-1.951372123,0.80275379,-1.240245553,1.059410748,deep,700,safe,-0.004372857,1.082302417,-0.424065598,0.366572462,0.858421664,-1.076285353,-1.037648249,1.833127059,-1.483076157,-0.93339216,1.058370411,0.056227983,0.378408792,0.461620872,-1.487950846,-0.321485371
-0.402563642,-0.080690736,2.293666361,-1.050083838,shallow,230,unknown,-0.698954418,-0.2414672,0.249130249,1.273439722,0.438594602,-1.850701263,-1.27738314,-0.965844794,2.110075883,-0.48990149,0.528729237,0.446993635,2.225672416,1.245775542,1.678237787,-0.604749923
-0.27281585,1.93812693,1.332898141,-0.721008505,deep,50,unknown,0.922883305,0.7904944,1.452983548,-2.154767732,0.172426957,-0.356691634,0.060044415,0.453409795,-0.639404372,0.749765044,0.720698049,-1.019449314,0.209383857,2.040462224,-0.228732385,-0.159399631
-0.279405891,0.003973773,-0.613382809,0.599139562,shallow,60,unsafe,0.036166489,-1.654771016,-1.605454904,-1.304739055,-0.079140054,-0.555049598,1.297046131,-0.657516725,-0.069481921,0.150008019,0.124208883,-0.19945038,1.640563483,-1.98971666,1.082656918,-0.92795842
-1.275574072,0.908123844,2.389981894,1.109559239,deep,669,unknown,0.468705449,-0.528122246,2.622069445,0.50120284,0.427872106,0.101980052,2.83988775,-0.177197251,0.790024629,1.278486801,0.333816905,-1.593833311,-0.193339108,-0.304170889,-0.045638683,-1.138649661
-0.336089694,-0.575960207,0.281799256,0.666456859,deep,250,unsafe,1.093002998,0.6762852,-1.155544383,0.309446365,-1.44573694,0.401550416,0.354627636,0.180960157,-0.006183759,0.535501558,0.930690292,0.684663752,0.76980933,-0.671647754,-0.343503033,-0.782969196
-0.747496864,-0.643780805,-1.66355915,1.325731497,shallow,180,unknown,0.942168894,0.230573076,0.26997913,-0.600747919,0.679469912,1.212156416,-2.410372559,-1.934233059,-0.439614114,1.806348267,0.684953517,1.731581854,-1.066268588,-0.027045159,0.967774705,-0.247278624
0.946490375,-1.493597392,0.550944417,0.112805607,deep,650,unsafe,0.885142255,-0.562750466,-0.614683828,1.235182917,-1.267845085,0.955703704,2.491229928,0.285267532,2.758956337,-0.443615703,-1.355999336,-0.618215139,0.956136661,-0.442611889,-1.777455721,1.497354011
-2.286976401,1.904081644,2.127720296,1.388055818,deep,unknown,unsafe,0.724482423,1.430859149,0.218308295,0.047399767,0.36561103,1.764678178,1.14250627,0.27077288,-1.307003218,-0.394220142,0.008501734,0.466853714,0.198670378,0.839801043,-0.818485535,1.445296624
0.495503132,-1.308270879,0.676659362,-0.894858962,shallow,280,safe,0.755907472,-1.962144333,0.893767283,-0.410000361,-0.587235197,-0.587812615,2.014943949,-0.088143105,-0.987907901,-0.418453322,0.396029947,-1.662585515,-0.054583166,1.157335068,1.04299904,-0.662846125
-1.935092042,-0.620959683,-1.587408939,0.178726505,deep,160,unsafe,-0.145764379,-0.33654734,0.547094299,-0.534335342,-1.948814965,-2.192141167,-0.451286883,-0.034104367,0.808845183,0.570047687,0.687990993,-0.375833083,-0.540643532,2.386311949,0.594261158,1.46850104
0.077440492,-0.970089911,0.351312112,0.303305644,deep,230,unknown,-0.116317831,-0.364855359,-0.306041331,0.058797638,-2.723400766,1.950492464,0.728214288,0.855586904,0.439822113,0.12673197,-0.484789623,1.852606956,1.726323601,2.131316739,0.642910867,-1.16099683
-0.213651159,-0.415544149,1.32669095,-0.818397122,deep,669,unsafe,-0.110925383,0.024754399,-0.324431729,-1.05245123,-1.687829861,-0.889957267,0.378101058,-0.370825457,0.193305663,0.761070857,1.050505179,0.677646091,0.926803162,0.028330102,0.63729653,-1.938606038
0.372247677,-1.036832812,0.906713103,-0.885619407,deep,669,safe,-0.096754406,-0.102241056,-0.235004584,0.645554297,1.604319929,2.437799885,0.131866314,0.351383524,-0.263788294,1.311302948,-0.208080093,0.207858852,1.977553434,-1.04353957,0.593860279,-0.749302431
1.370446451,-0.144314033,-0.374484443,0.601380401,shallow,669,unknown,0.317452135,-0.069997117,1.253444435,-0.708685168,-0.308406245,0.141025327,0.68625713,-0.668586586,0.198261003,-0.581923013,-0.546357881,0.040140784,0.27114474,0.425599569,-0.441925113,0.108086432
-0.829383322,-0.729367811,0.522055559,-1.082501309,shallow,180,unknown,0.332127496,1.26630449,0.580475068,0.264185377,0.17337944,-0.196088914,0.328207719,-2.509770351,-0.369799434,-0.917255749,-0.517464967,-0.49919312,-0.945239037,1.211394088,1.514408381,-0.333538212
0.580162996,1.14807777,1.760657947,0.327593908,deep,90,safe,-0.971085541,-0.97936382,1.590873037,-0.10061283,1.480206527,0.460179677,-0.304591355,-1.888040318,0.178649391,0.636840925,0.204467235,-0.022453332,-0.006896711,0.669316148,-0.877098511,-0.141193303
-1.04676536,2.041173124,-0.879058303,-0.030999475,deep,400,unknown,-0.061332945,-0.665349666,1.834910164,-0.311845132,-0.2069981,0.559709414,0.644381583,0.129375219,0.006044113,-0.382418736,-0.583835521,0.590416389,-0.718762058,1.617051355,0.553495114,1.684085242
-2.181585685,-1.340556726,-0.260317313,0.5383797,shallow,120,unknown,-0.36457763,0.133407809,-1.072324249,1.37291089,-0.94558192,0.331206386,0.189726922,0.373181153,-0.449934831,0.251945621,0.993672687,1.039227156,0.57104995,0.442677781,0.830736191,-0.605364376
-1.808962627,0.470666912,1.430208343,0.74088412,shallow,unknown,unsafe,-0.361548816,1.141301325,-0.054562163,-0.42590819,-0.639732865,-0.390113605,-0.982746237,1.4001227,-0.666307565,0.208351031,-0.249515322,-0.677249752,-0.027754992,1.116471758,-1.042739958,1.557853106
-1.077579271,0.806474321,-0.105960385,0.712149379,shallow,160,unknown,0.909152554,0.238621779,0.881835005,0.468053439,0.163840257,0.224991436,-0.411661492,-0.299066593,1.110496368,-1.292238858,0.049041567,1.168214823,0.99789152,-0.658289929,-0.214501923,1.197236313
-0.66247256,1.340506951,1.199116267,-0.072921889,deep,50,safe,0.152445282,-0.998880708,0.066795889,-0.0871027,0.319777595,0.619840245,1.080065102,-0.200034865,0.975025562,-0.79521208,-0.724915949,-0.533544645,-1.568489449,-0.536809561,0.260573185,-1.062880697
1.892951815,-1.520729902,0.153245991,0.312283046,shallow,400,safe,0.499308001,-1.224157022,-0.8272821,0.211472543,0.968872118,0.463569124,-0.930285772,0.513925935,-0.441173354,-0.784885596,0.622692818,0.970413798,1.315583298,0.366740311,0.560413577,0.046980235
-1.522622242,-1.648537286,-0.597036109,1.545625958,shallow,700,safe,0.083462034,0.452765673,1.203730244,-1.058222624,-0.218211344,1.787699422,-0.4123429,-1.150209262,-0.132178075,-0.803848119,-0.620848794,0.512513111,-1.110054894,-0.795960262,-0.827278015,0.813709874
0.122625692,-0.264072784,-0.493205803,-0.371587403,deep,95,unknown,0.014185391,-0.959348031,0.18068774,-0.261382734,-1.1903171,-0.656551141,-1.657007716,-0.069373957,-0.951628981,-0.008113759,0.805595163,0.030532906,1.535237753,1.560126047,0.036341523,-0.582950042
0.461397045,0.236721773,1.493378428,1.183691967,shallow,700,safe,-0.870000067,0.276766705,0.249478711,-1.189078975,0.942472006,1.913892962,1.027454898,0.846959667,-1.370120128,0.65365673,0.522773972,0.284944088,0.164537526,-1.338839043,-0.962346187,0.287785576
0.525788714,-1.427929209,-0.362902863,-1.340269314,shallow,700,safe,-0.823799959,-0.386502572,-0.232254437,0.275041807,-0.425985142,-1.437091374,-1.128989821,1.699422177,-2.110584602,0.962394953,-0.27234399,-0.665208116,1.248367754,2.245947076,-0.448120902,-0.678360013
0.097482967,-1.408820026,1.471598603,1.633022355,deep,unknown,unsafe,1.426476276,1.003589793,-0.134053453,-1.639952045,-1.212425549,-0.74337961,0.534469867,-1.008066774,-0.102958097,0.961503857,-0.235411496,-0.109221336,0.344527636,-0.579418129,-1.116918107,-1.618668762
-0.052379322,0.619927091,0.734759102,0.579881666,deep,230,safe,0.014764919,1.392912325,0.969195976,-1.499391778,-1.297047028,0.512515707,-0.019530115,-0.761695972,1.963582848,-1.366504094,0.021275747,1.025716051,1.073651482,-0.169775647,-0.433825304,-0.422769523
-1.059378242,0.022702856,0.331873784,-1.019451009,shallow,650,unsafe,-0.0440645,1.974111956,0.375606479,-0.126030164,0.890191228,0.586676626,-0.274332113,0.827795755,-0.228346061,0.535216771,-0.860271573,0.366064966,-0.376020723,-0.396718677,-1.114126117,0.367735729
0.059699586,-0.62769691,0.060016392,-1.539022343,shallow,95,unknown,2.064453044,0.240188717,-1.568432504,-1.217242596,1.107253258,2.016735698,1.226985497,1.095860674,-0.231412976,-0.106696128,-1.81863464,0.121598987,-2.475075509,-0.480754644,0.747208255,1.807061042
1.094756509,1.783400764,1.58631997,-0.890529349,deep,unknown,safe,0.593845647,-0.188003963,1.093373922,0.761650914,0.286475645,-1.001241997,1.215792926,0.72832496,0.5367575,-0.18718446,0.209317678,-0.792619539,-1.322720526,0.714909839,0.039033993,-0.021395933
1.260515731,0.073225533,0.27090967,0.068040806,shallow,95,unsafe,-0.164836804,-1.560548195,0.095301723,-0.737964002,0.428967354,-0.653356244,-0.695206266,-0.10020667,0.553552166,-0.725494551,-0.065192186,1.636969754,-0.308644388,-0.811076989,1.191572109,-0.373434107
0.554458588,1.503666267,0.079676459,0.654454705,shallow,650,unknown,-0.487499019,-1.655809554,2.020310971,-0.576920748,1.099238496,0.561775097,1.600921938,-1.532770471,0.172926652,0.806831038,-0.062330157,-0.074762795,-0.471728861,-0.51137396,0.779422194,-0.359860005
-0.557364306,1.776345162,-1.359933654,0.770865144,deep,650,unsafe,1.145919349,-0.11615275,-1.382601327,-1.307526208,-1.365049989,1.449277142,0.458199853,0.75592422,-0.852253053,1.709174283,1.579666187,0.68601189,0.786314463,0.454769831,0.044940262,-0.531863031
0.281564693,-1.377800148,-0.146297187,-0.838007469,shallow,650,safe,-0.365425008,1.28447714,0.87036927,-0.941221218,-0.096755769,-0.33649553,0.645739994,-0.999131272,-0.091370015,0.916502947,-0.294865096,-0.705431259,-0.27144437,1.413684405,1.261856005,1.829869132
1.463714835,-1.025109155,0.209518636,-0.195129706,shallow,95,safe,1.049535247,-1.032654981,-0.434466428,0.565497707,1.230991978,-0.84435407,1.715649416,0.304718394,-0.362163753,-0.480169643,0.253247736,-1.451193643,-1.002996955,0.722446588,-0.638147442,0.987403174
0.794964288,0.203383592,-1.053481897,1.059845946,shallow,669,safe,-1.422292803,-0.583963602,1.234067442,0.278145856,1.632635986,-0.467534715,1.636488891,0.188807171,-1.276564292,0.190996703,0.044355734,0.234054739,-1.604295002,-1.6433259,-0.868244857,-0.178553504
0.685331359,0.968217464,-0.725509542,-1.419159267,deep,unknown,unknown,-0.711734642,0.093912358,-0.050902405,0.046195643,0.75331097,0.87045341,0.131338507,-0.373803303,0.141957018,-0.520204843,0.343966464,-0.822388562,-0.24121526,-1.375340815,0.736457948,-1.478080375
0.161300346,-1.598978242,1.035376695,-0.882208691,shallow,250,unsafe,-0.09154343,1.261129025,-0.692927441,-0.872900966,0.170920585,1.754824649,-1.845415995,0.986706176,-1.44089877,2.344361274,0.04362285,-2.253436128,-0.581237105,0.868179668,0.917680803,-0.51416899
-1.73970203,-1.085336823,0.457513292,-1.516861919,shallow,400,unsafe,-1.483761114,1.773775086,-0.39498413,1.434017413,1.277733411,1.430710024,-0.302564098,0.819251411,0.134334064,-0.911981285,-0.089127085,0.400768842,-1.240107988,-0.073491337,-0.812078145,-0.847293006
-0.619712691,0.75684485,-0.219443031,-1.057511196,shallow,400,unknown,1.72983958,-0.006071948,-0.615464457,1.919843358,0.84816645,-1.527854137,-0.180554528,-0.21822485,-1.656848114,-0.527353664,0.765555926,2.813068929,-0.343586172,-1.028796833,-0.503626084,-0.598672671
0.705142702,-1.275263278,0.238339976,1.064348053,deep,120,unsafe,-0.973307017,1.3665958,-1.288677373,-0.41872039,0.129146066,0.376012747,0.19739888,0.757447465,-1.071959185,-0.627252138,-0.258948869,-0.433792382,0.472745441,0.308873878,0.029122898,-0.07113261
0.76875836,0.050787602,2.025045301,-0.159055253,deep,90,safe,-2.126007379,-1.837200453,-0.094772921,-0.179840435,-0.748240623,0.632631114,0.218506655,-0.185508716,-0.120247111,-0.487757109,-1.547158057,1.043872353,0.885286723,-0.225387674,-0.694845363,1.33580327
1.467377862,-1.149908814,1.000778697,1.580904989,shallow,669,safe,-0.447233231,-0.025079831,-0.098233658,1.032504844,0.762429218,-0.102455129,-0.897010525,1.375344023,0.730533136,0.137956977,1.059315386,0.906007199,1.13599068,0.659052607,0.864205717,-0.607933649
0.1171213,-2.025205768,0.854299618,1.511271161,deep,700,unsafe,0.129001978,1.565773818,-0.887855632,-0.291681343,0.76472875,0.812275045,0.319075403,-0.045843259,-1.860548369,-1.742045762,-0.585937533,1.393667445,0.185025918,1.500968031,0.698081511,0.35365571
-0.815590516,-0.024337433,0.41406613,-1.623457321,shallow,200,unknown,-0.75465968,1.043854029,0.067277365,0.468276062,-1.546343958,0.148389805,0.9789337,-0.598332719,0.378738257,-0.048459337,0.599609362,0.551622933,1.759498406,1.318614636,-0.814215522,-0.290754887
-0.395862268,-0.670567982,1.049351967,0.688966361,deep,400,unknown,0.895161429,-1.716102413,-0.705557685,1.962707622,1.184383688,0.760634828,-1.52696597,0.24924681,0.055158635,-0.431534302,0.216336781,-0.220921031,-1.49158657,0.419152596,-2.411346583,1.089649723
-0.70848096,1.383558859,-0.99144614,-0.348841911,shallow,669,safe,0.21288625,0.976900858,1.507586263,1.604477315,-0.373428332,-0.419959626,1.615298566,0.537294588,-2.028229078,0.146450384,1.819614092,-2.065425046,-0.216356627,-0.167989501,0.500044138,0.632299536
0.283427968,1.560456416,-2.451976871,1.397283763,shallow,95,unsafe,0.601027591,-0.474684249,-1.850469471,-0.424184215,-0.187228787,1.620754951,0.598900584,-1.034973835,1.985356315,0.121418124,-1.235698678,-0.613695124,-2.449024565,0.676912357,1.430654914,1.490786278
0.770277722,-1.2469291,-0.639635491,-0.47862708,shallow,700,unsafe,0.399583053,1.097245345,-0.574223312,-1.003610154,1.302941438,-0.347780779,-1.361302235,1.609026791,0.580405652,-0.138448216,-1.725745052,0.864497988,0.174566076,0.33037182,0.373525344,-0.701478575
0.654201512,1.344924802,-1.316309458,0.283551087,shallow,60,unsafe,-0.81678136,-0.970642844,-0.604810949,-1.022609778,-0.757114424,-0.805236953,-0.285809296,1.108647965,-0.539070001,-0.785368958,-1.139048338,0.204236381,-1.099435051,0.316523849,-0.261132785,-1.558264772
1.415743434,-0.655860041,0.466187777,-0.848512454,shallow,669,unsafe,-0.311550206,1.365624811,-1.279518746,0.193587708,-1.848394396,-0.702217752,1.187992207,1.008626619,0.67329393,-0.777439141,2.351372974,0.37244864,-0.520604622,1.282778852,2.121580606,-1.674013351
-0.440494906,-0.018607976,0.057610418,1.786347449,deep,50,unsafe,0.123524699,1.093736409,-0.429403053,-2.177649496,0.223336583,1.131627942,-0.615570278,0.145357868,-1.780666689,1.377412365,-1.449988087,1.043908124,1.219357893,-1.068893541,0.142779665,1.063161014
0.186754513,-0.644786803,1.006703918,0.55007831,deep,180,unknown,0.728213362,0.860983862,0.796961429,-0.5887862,-1.19198538,1.871839502,0.945501331,0.671025722,2.326978874,-0.115974003,-0.881054747,0.500946385,-2.35759738,-0.288081441,0.857574513,-0.133378743
-0.855194966,-1.056792245,-1.214862517,-0.567442053,deep,700,unsafe,0.332497811,1.044862822,0.2275489,-0.803077552,0.561787257,-0.058259885,-0.629023786,0.912271684,0.855385722,3.848672909,-1.03061861,-0.298540424,0.976508775,-1.072346662,-1.076720647,0.278374801
1.952867974,0.668741252,0.981645471,-0.026887511,shallow,60,unknown,0.343800657,-0.17229018,-1.207697736,-0.400018841,0.552493755,-0.368172363,0.237524389,-0.274395423,-0.635336889,-0.295095111,-0.130720862,-0.941655425,1.266510681,0.235510055,-0.233261357,-0.247002401
0.626212734,0.258543275,0.781205655,-1.420584198,shallow,400,unknown,0.820931831,-0.004611037,0.023880727,-0.220527202,0.337632352,-0.862216161,-1.114083527,-0.817200223,-0.553534409,0.486229479,-1.789413464,-0.696602853,0.708881542,-1.056395184,1.882469022,-1.529983758
0.652585369,0.631312154,0.832863847,-0.748252036,shallow,95,unknown,0.959570397,-1.643946022,1.696330297,0.187626233,1.65196746,-0.401376279,-0.837618927,0.5888181,-0.500810501,1.806624544,0.201195054,0.587826911,-0.46360899,-0.062007152,-0.427232148,0.911824494
-1.517484409,1.231863849,-0.362203947,0.591630752,deep,120,unsafe,-0.187959164,0.228024247,0.14456556,1.581705032,2.226916829,1.226921624,0.020663059,-0.441013751,-1.441671353,-0.520662027,-1.044746222,-0.414886107,-0.425811569,-0.755650114,0.269304974,1.995475828
-1.137144638,-0.014150385,-0.08965976,0.290238927,shallow,50,unknown,-0.952389896,0.031711374,-2.230917273,-0.694852698,-0.841938408,1.309955365,1.018657937,1.10381074,-0.080197128,0.075652066,-0.64548552,1.784024864,1.527646639,-0.331547436,-0.264671586,0.652000672
-0.13180915,-0.686595875,-0.231803041,0.171590407,deep,60,safe,-1.188487555,1.943178995,0.646052498,0.037698868,-2.026050228,0.564804605,-1.408284303,0.551448483,-0.816889416,1.076300673,1.89421902,-1.760871042,-0.722105457,-0.589818114,0.65653849,-0.321149143
